  0.001,  -0.000,  -0.000,  -0.000
  0.004,  -0.000,  -0.000,  -0.000
  0.006,  -0.000,  -0.000,  -0.000
  0.008,  -0.000,  -0.000,  -0.000
  0.010,  -0.000,  -0.000,  -0.000
  0.013,  -0.000,  -0.000,  -0.000
  0.015,  -0.000,  -0.000,  -0.000
  0.017,  -0.000,  -0.000,  -0.000
  0.019,  -0.000,  -0.000,  -0.000
  0.021,  -0.000,  -0.000,  -0.000
  0.023,  -0.000,  -0.000,  -0.000
  0.025,  -0.000,  -0.000,  -0.000
  0.027,  -0.000,  -0.000,  -0.000
  0.029,  -0.000,  -0.000,  -0.000
  0.031,  -0.000,  -0.000,  -0.000
  0.033,  -0.000,  -0.000,  -0.000
  0.035,  -0.000,  -0.000,  -0.000
  0.038,  -0.000,  -0.000,  -0.000
  0.040,  -0.000,  -0.000,  -0.000
  0.042,  -0.000,  -0.000,  -0.000
  0.044,  -0.000,  -0.000,  -0.000
  0.046,  -0.000,  -0.000,  -0.000
  0.048,  -0.000,  -0.000,  -0.000
  0.050,  -0.000,  -0.000,  -0.000
  0.053,  -0.000,  -0.000,  -0.000
  0.055,  -0.000,  -0.000,  -0.000
  0.057,  -0.000,  -0.000,  -0.000
  0.060,   0.002,  -0.003,  -0.001
  0.062,   0.002,  -0.003,  -0.001
  0.064,   0.002,  -0.003,  -0.001
  0.066,   0.002,  -0.003,  -0.001
  0.069,   0.004,  -0.020,  -0.003
  0.071,   0.004,  -0.020,  -0.003
  0.073,   0.004,  -0.020,  -0.003
  0.075,   0.004,  -0.020,  -0.003
  0.077,   0.004,  -0.020,  -0.003
  0.079,   0.005,  -0.038,  -0.004
  0.081,   0.005,  -0.038,  -0.004
  0.083,   0.005,  -0.038,  -0.004
  0.086,   0.005,  -0.038,  -0.004
  0.087,   0.005,  -0.038,  -0.004
  0.090,   0.006,  -0.055,  -0.005
  0.092,   0.006,  -0.055,  -0.005
  0.094,   0.006,  -0.055,  -0.005
  0.096,   0.006,  -0.055,  -0.005
  0.098,   0.008,  -0.072,  -0.006
  0.100,   0.008,  -0.072,  -0.006
  0.103,   0.008,  -0.072,  -0.006
  0.105,   0.008,  -0.072,  -0.006
  0.107,   0.008,  -0.072,  -0.006
  0.109,   0.009,  -0.089,  -0.007
  0.111,   0.009,  -0.089,  -0.007
  0.113,   0.009,  -0.089,  -0.007
  0.115,   0.009,  -0.089,  -0.007
  0.117,   0.009,  -0.089,  -0.007
  0.120,   0.011,  -0.106,  -0.008
  0.122,   0.011,  -0.106,  -0.008
  0.124,   0.011,  -0.106,  -0.008
  0.126,   0.011,  -0.106,  -0.008
  0.128,   0.012,  -0.123,  -0.010
  0.130,   0.012,  -0.123,  -0.010
  0.133,   0.012,  -0.123,  -0.010
  0.135,   0.012,  -0.123,  -0.010
  0.137,   0.012,  -0.123,  -0.010
  0.140,   0.013,  -0.139,  -0.011
  0.142,   0.013,  -0.139,  -0.011
  0.144,   0.013,  -0.139,  -0.011
  0.146,   0.013,  -0.139,  -0.011
  0.148,   0.015,  -0.155,  -0.012
  0.151,   0.015,  -0.155,  -0.012
  0.153,   0.015,  -0.155,  -0.012
  0.155,   0.015,  -0.155,  -0.012
  0.157,   0.015,  -0.155,  -0.012
  0.159,   0.016,  -0.171,  -0.012
  0.161,   0.016,  -0.171,  -0.012
  0.163,   0.016,  -0.171,  -0.012
  0.166,   0.016,  -0.171,  -0.012
  0.168,   0.017,  -0.187,  -0.013
  0.171,   0.017,  -0.187,  -0.013
  0.173,   0.017,  -0.187,  -0.013
  0.175,   0.017,  -0.187,  -0.013
  0.177,   0.017,  -0.187,  -0.013
  0.179,   0.019,  -0.203,  -0.014
  0.182,   0.019,  -0.203,  -0.014
  0.184,   0.019,  -0.203,  -0.014
  0.186,   0.019,  -0.203,  -0.014
  0.188,   0.020,  -0.218,  -0.015
  0.191,   0.020,  -0.218,  -0.015
  0.193,   0.020,  -0.218,  -0.015
  0.195,   0.020,  -0.218,  -0.015
  0.197,   0.020,  -0.218,  -0.015
  0.199,   0.021,  -0.233,  -0.016
  0.201,   0.021,  -0.233,  -0.016
  0.203,   0.021,  -0.233,  -0.016
  0.206,   0.021,  -0.233,  -0.016
  0.209,   0.021,  -0.233,  -0.016
  0.212,   0.023,  -0.248,  -0.016
  0.222,   0.024,  -0.263,  -0.017
  0.225,   0.024,  -0.263,  -0.017
  0.229,   0.026,  -0.277,  -0.018
  0.231,   0.026,  -0.277,  -0.018
  0.234,   0.026,  -0.277,  -0.018
  0.236,   0.026,  -0.277,  -0.018
  0.237,   0.026,  -0.277,  -0.018
  0.240,   0.027,  -0.291,  -0.018
  0.242,   0.027,  -0.291,  -0.018
  0.244,   0.027,  -0.291,  -0.018
  0.246,   0.027,  -0.291,  -0.018
  0.248,   0.027,  -0.291,  -0.018
  0.250,   0.029,  -0.305,  -0.019
  0.252,   0.029,  -0.305,  -0.019
  0.254,   0.029,  -0.305,  -0.019
  0.255,   0.029,  -0.305,  -0.019
  0.257,   0.029,  -0.305,  -0.019
  0.259,   0.030,  -0.319,  -0.020
  0.260,   0.030,  -0.319,  -0.020
  0.262,   0.030,  -0.319,  -0.020
  0.264,   0.030,  -0.319,  -0.020
  0.266,   0.030,  -0.319,  -0.020
  0.269,   0.032,  -0.333,  -0.020
  0.273,   0.032,  -0.333,  -0.020
  0.274,   0.032,  -0.333,  -0.020
  0.276,   0.032,  -0.333,  -0.020
  0.279,   0.033,  -0.346,  -0.021
  0.280,   0.033,  -0.346,  -0.021
  0.282,   0.033,  -0.346,  -0.021
  0.283,   0.033,  -0.346,  -0.021
  0.285,   0.033,  -0.346,  -0.021
  0.287,   0.033,  -0.346,  -0.021
  0.289,   0.035,  -0.359,  -0.021
  0.290,   0.035,  -0.359,  -0.021
  0.292,   0.035,  -0.359,  -0.021
  0.294,   0.035,  -0.359,  -0.021
  0.296,   0.035,  -0.359,  -0.021
  0.297,   0.035,  -0.359,  -0.021
  0.298,   0.037,  -0.371,  -0.021
  0.300,   0.037,  -0.371,  -0.021
  0.301,   0.037,  -0.371,  -0.021
  0.302,   0.037,  -0.371,  -0.021
  0.304,   0.037,  -0.371,  -0.021
  0.306,   0.037,  -0.371,  -0.021
  0.307,   0.037,  -0.371,  -0.021
  0.309,   0.038,  -0.384,  -0.022
  0.310,   0.038,  -0.384,  -0.022
  0.312,   0.038,  -0.384,  -0.022
  0.314,   0.038,  -0.384,  -0.022
  0.315,   0.038,  -0.384,  -0.022
  0.317,   0.038,  -0.384,  -0.022
  0.319,   0.040,  -0.396,  -0.022
  0.320,   0.040,  -0.396,  -0.022
  0.322,   0.040,  -0.396,  -0.022
  0.324,   0.040,  -0.396,  -0.022
  0.326,   0.040,  -0.396,  -0.022
  0.327,   0.040,  -0.396,  -0.022
  0.328,   0.042,  -0.408,  -0.023
  0.330,   0.042,  -0.408,  -0.023
  0.331,   0.042,  -0.408,  -0.023
  0.333,   0.042,  -0.408,  -0.023
  0.334,   0.042,  -0.408,  -0.023
  0.336,   0.042,  -0.408,  -0.023
  0.339,   0.044,  -0.420,  -0.023
  0.340,   0.044,  -0.420,  -0.023
  0.342,   0.044,  -0.420,  -0.023
  0.343,   0.044,  -0.420,  -0.023
  0.345,   0.044,  -0.420,  -0.023
  0.346,   0.044,  -0.420,  -0.023
  0.349,   0.046,  -0.431,  -0.023
  0.350,   0.046,  -0.431,  -0.023
  0.352,   0.046,  -0.431,  -0.023
  0.354,   0.046,  -0.431,  -0.023
  0.355,   0.046,  -0.431,  -0.023
  0.357,   0.046,  -0.431,  -0.023
  0.359,   0.048,  -0.442,  -0.024
  0.360,   0.048,  -0.442,  -0.024
  0.362,   0.048,  -0.442,  -0.024
  0.363,   0.048,  -0.442,  -0.024
  0.364,   0.048,  -0.442,  -0.024
  0.366,   0.048,  -0.442,  -0.024
  0.367,   0.048,  -0.442,  -0.024
  0.368,   0.050,  -0.453,  -0.024
  0.370,   0.050,  -0.453,  -0.024
  0.371,   0.050,  -0.453,  -0.024
  0.373,   0.050,  -0.453,  -0.024
  0.374,   0.050,  -0.453,  -0.024
  0.376,   0.050,  -0.453,  -0.024
  0.378,   0.052,  -0.463,  -0.025
  0.379,   0.052,  -0.463,  -0.025
  0.381,   0.052,  -0.463,  -0.025
  0.382,   0.052,  -0.463,  -0.025
  0.384,   0.052,  -0.463,  -0.025
  0.386,   0.052,  -0.463,  -0.025
  0.387,   0.052,  -0.463,  -0.025
  0.389,   0.054,  -0.474,  -0.025
  0.390,   0.054,  -0.474,  -0.025
  0.391,   0.054,  -0.474,  -0.025
  0.393,   0.054,  -0.474,  -0.025
  0.395,   0.054,  -0.474,  -0.025
  0.396,   0.054,  -0.474,  -0.025
  0.398,   0.054,  -0.474,  -0.025
  0.399,   0.056,  -0.484,  -0.025
  0.401,   0.056,  -0.484,  -0.025
  0.402,   0.056,  -0.484,  -0.025
  0.404,   0.056,  -0.484,  -0.025
  0.405,   0.056,  -0.484,  -0.025
  0.407,   0.056,  -0.484,  -0.025
  0.409,   0.058,  -0.493,  -0.025
  0.410,   0.058,  -0.493,  -0.025
  0.412,   0.058,  -0.493,  -0.025
  0.413,   0.058,  -0.493,  -0.025
  0.414,   0.058,  -0.493,  -0.025
  0.416,   0.058,  -0.493,  -0.025
  0.419,   0.060,  -0.503,  -0.026
  0.420,   0.060,  -0.503,  -0.026
  0.422,   0.060,  -0.503,  -0.026
  0.423,   0.060,  -0.503,  -0.026
  0.425,   0.060,  -0.503,  -0.026
  0.426,   0.060,  -0.503,  -0.026
  0.429,   0.063,  -0.512,  -0.026
  0.430,   0.063,  -0.512,  -0.026
  0.432,   0.063,  -0.512,  -0.026
  0.433,   0.063,  -0.512,  -0.026
  0.435,   0.063,  -0.512,  -0.026
  0.437,   0.063,  -0.512,  -0.026
  0.438,   0.065,  -0.521,  -0.026
  0.440,   0.065,  -0.521,  -0.026
  0.442,   0.065,  -0.521,  -0.026
  0.444,   0.065,  -0.521,  -0.026
  0.445,   0.065,  -0.521,  -0.026
  0.447,   0.065,  -0.521,  -0.026
  0.449,   0.067,  -0.529,  -0.027
  0.451,   0.067,  -0.529,  -0.027
  0.452,   0.067,  -0.529,  -0.027
  0.453,   0.067,  -0.529,  -0.027
  0.455,   0.067,  -0.529,  -0.027
  0.457,   0.067,  -0.529,  -0.027
  0.459,   0.070,  -0.537,  -0.027
  0.460,   0.070,  -0.537,  -0.027
  0.462,   0.070,  -0.537,  -0.027
  0.463,   0.070,  -0.537,  -0.027
  0.465,   0.070,  -0.537,  -0.027
  0.466,   0.070,  -0.537,  -0.027
  0.468,   0.072,  -0.545,  -0.027
  0.470,   0.072,  -0.545,  -0.027
  0.471,   0.072,  -0.545,  -0.027
  0.473,   0.072,  -0.545,  -0.027
  0.474,   0.072,  -0.545,  -0.027
  0.476,   0.072,  -0.545,  -0.027
  0.478,   0.074,  -0.553,  -0.027
  0.479,   0.074,  -0.553,  -0.027
  0.481,   0.074,  -0.553,  -0.027
  0.482,   0.074,  -0.553,  -0.027
  0.484,   0.074,  -0.553,  -0.027
  0.485,   0.074,  -0.553,  -0.027
  0.487,   0.074,  -0.553,  -0.027
  0.489,   0.077,  -0.560,  -0.028
  0.490,   0.077,  -0.560,  -0.028
  0.492,   0.077,  -0.560,  -0.028
  0.494,   0.077,  -0.560,  -0.028
  0.495,   0.077,  -0.560,  -0.028
  0.497,   0.077,  -0.560,  -0.028
  0.499,   0.079,  -0.568,  -0.028
  0.500,   0.079,  -0.568,  -0.028
  0.502,   0.079,  -0.568,  -0.028
  0.503,   0.079,  -0.568,  -0.028
  0.505,   0.079,  -0.568,  -0.028
  0.506,   0.079,  -0.568,  -0.028
  0.509,   0.082,  -0.574,  -0.028
  0.510,   0.082,  -0.574,  -0.028
  0.511,   0.082,  -0.574,  -0.028
  0.513,   0.082,  -0.574,  -0.028
  0.514,   0.082,  -0.574,  -0.028
  0.516,   0.082,  -0.574,  -0.028
  0.517,   0.082,  -0.574,  -0.028
  0.519,   0.084,  -0.581,  -0.028
  0.521,   0.084,  -0.581,  -0.028
  0.522,   0.084,  -0.581,  -0.028
  0.523,   0.084,  -0.581,  -0.028
  0.525,   0.084,  -0.581,  -0.028
  0.527,   0.084,  -0.581,  -0.028
  0.529,   0.087,  -0.587,  -0.028
  0.530,   0.087,  -0.587,  -0.028
  0.531,   0.087,  -0.587,  -0.028
  0.533,   0.087,  -0.587,  -0.028
  0.535,   0.087,  -0.587,  -0.028
  0.536,   0.087,  -0.587,  -0.028
  0.537,   0.087,  -0.587,  -0.028
  0.539,   0.089,  -0.593,  -0.029
  0.540,   0.089,  -0.593,  -0.029
  0.542,   0.089,  -0.593,  -0.029
  0.543,   0.089,  -0.593,  -0.029
  0.545,   0.089,  -0.593,  -0.029
  0.546,   0.089,  -0.593,  -0.029
  0.548,   0.092,  -0.598,  -0.029
  0.550,   0.092,  -0.598,  -0.029
  0.551,   0.092,  -0.598,  -0.029
  0.552,   0.092,  -0.598,  -0.029
  0.554,   0.092,  -0.598,  -0.029
  0.556,   0.092,  -0.598,  -0.029
  0.558,   0.092,  -0.598,  -0.029
  0.559,   0.094,  -0.604,  -0.029
  0.560,   0.094,  -0.604,  -0.029
  0.562,   0.094,  -0.604,  -0.029
  0.564,   0.094,  -0.604,  -0.029
  0.565,   0.094,  -0.604,  -0.029
  0.567,   0.094,  -0.604,  -0.029
  0.569,   0.097,  -0.608,  -0.029
  0.570,   0.097,  -0.608,  -0.029
  0.571,   0.097,  -0.608,  -0.029
  0.573,   0.097,  -0.608,  -0.029
  0.574,   0.097,  -0.608,  -0.029
  0.576,   0.097,  -0.608,  -0.029
  0.578,   0.099,  -0.613,  -0.029
  0.580,   0.099,  -0.613,  -0.029
  0.581,   0.099,  -0.613,  -0.029
  0.583,   0.099,  -0.613,  -0.029
  0.584,   0.099,  -0.613,  -0.029
  0.586,   0.099,  -0.613,  -0.029
  0.587,   0.099,  -0.613,  -0.029
  0.589,   0.102,  -0.617,  -0.029
  0.590,   0.102,  -0.617,  -0.029
  0.592,   0.102,  -0.617,  -0.029
  0.594,   0.102,  -0.617,  -0.029
  0.595,   0.102,  -0.617,  -0.029
  0.596,   0.102,  -0.617,  -0.029
  0.598,   0.105,  -0.621,  -0.029
  0.600,   0.105,  -0.621,  -0.029
  0.601,   0.105,  -0.621,  -0.029
  0.602,   0.105,  -0.621,  -0.029
  0.604,   0.105,  -0.621,  -0.029
  0.606,   0.105,  -0.621,  -0.029
  0.607,   0.105,  -0.621,  -0.029
  0.609,   0.107,  -0.625,  -0.029
  0.610,   0.107,  -0.625,  -0.029
  0.612,   0.107,  -0.625,  -0.029
  0.613,   0.107,  -0.625,  -0.029
